studentRegNo,courseCode,grade,semester,enrollmentYear
S10966,ME257,A,SPRING,2026
S10966,CS572,A,WINTER,2025
S10966,POLI545,C,SUMMER,2024
S10966,CE201,D,FALL,2026
S10966,PSY115,A,FALL,2026
S10966,PSY102,C,SUMMER,2022
S10966,CYB337,D,SUMMER,2025
S10966,ENG430,C,WINTER,2022
S10966,CE249,A,FALL,2025
S10966,STAT500,B,SUMMER,2023
S10966,BIO272,C,WINTER,2022
S10966,CE517,B,FALL,2024
S10966,SOC445,B,WINTER,2026
S10966,CE490,B,WINTER,2026
S10966,PHIL559,D,WINTER,2024
S10966,ME595,B,SUMMER,2024
S10966,ECON330,A,SPRING,2024
S10966,MATH477,D,SUMMER,2026
S10966,PHY350,D,WINTER,2022
S10966,STAT340,A,SUMMER,2024
S10966,CS571,C,SUMMER,2024
S10966,DS162,B,SUMMER,2025
S10966,CHEM431,B,SPRING,2025
S10967,ECON579,D,SUMMER,2023
S10967,HIST297,C,SPRING,2023
S10967,CE394,B,FALL,2023
S10967,HIST428,A,SPRING,2025
S10967,DS444,B,FALL,2022
S10967,SOC282,C,FALL,2023
S10967,CS109,D,SPRING,2022
S10967,STAT363,A,SUMMER,2026
S10967,POLI284,B,WINTER,2025
S10967,CS464,B,WINTER,2025
S10967,SOC175,D,SPRING,2024
S10967,PHY318,B,SPRING,2023
S10967,PHY141,C,SUMMER,2023
S10967,CHEM585,B,SPRING,2023
S10967,SOC124,A,FALL,2023
S10967,DS315,D,SUMMER,2026
S10967,ENG362,C,WINTER,2024
S10967,ECE415,C,WINTER,2024
S10967,BIO309,A,WINTER,2023
S10967,CYB290,B,SUMMER,2025
S10967,POLI277,A,WINTER,2026
S10967,POLI540,C,SUMMER,2024
S10967,CS533,B,SPRING,2023
S10967,CYB476,C,WINTER,2024
S10967,BIO207,C,FALL,2024
S10967,BIO169,C,SPRING,2026
S10967,CE490,C,SPRING,2022
S10967,BIO230,C,SPRING,2025
S10967,ECON354,B,SPRING,2023
S10967,ECE238,C,SPRING,2024
S10968,ME359,A,WINTER,2023
S10968,CYB403,B,SUMMER,2026
S10968,CE394,F,WINTER,2025
S10968,PHIL513,B,FALL,2022
S10968,PSY212,B,SPRING,2025
S10968,MATH386,D,SUMMER,2022
S10968,ECE530,C,WINTER,2023
S10968,CYB538,A,SPRING,2024
S10968,CYB154,A,FALL,2023
S10968,POLI588,C,WINTER,2023
S10968,SOC412,A,SPRING,2023
S10968,ECON373,A,SUMMER,2023
S10968,MATH344,B,WINTER,2024
S10968,ENG548,A,FALL,2024
S10968,HIST409,B,SUMMER,2023
S10968,ME165,F,SPRING,2022
S10968,CE149,F,FALL,2022
S10968,ME311,B,WINTER,2022
S10968,ECE270,B,SPRING,2024
S10968,PHY101,C,FALL,2023
S10968,PSY534,A,WINTER,2023
S10968,ENG368,F,FALL,2026
S10968,HIST589,A,SPRING,2025
S10968,POLI137,A,FALL,2024
S10968,ECE338,D,WINTER,2025
S10968,MATH477,C,SUMMER,2023
S10968,CHEM285,B,SUMMER,2022
S10968,PHY333,B,SUMMER,2024
S10968,DS315,A,SUMMER,2023
S10968,PHY481,A,SPRING,2024
S10969,PHIL170,C,SUMMER,2025
S10969,ENG465,B,SUMMER,2024
S10969,CE597,C,SUMMER,2023
S10969,MATH506,A,FALL,2022
S10969,ENG480,A,SPRING,2022
S10969,PHY350,A,FALL,2022
S10969,ENG446,A,WINTER,2023
S10969,CS586,A,SUMMER,2024
S10969,PHY318,B,SPRING,2024
S10969,DS509,B,SUMMER,2023
S10969,CHEM193,A,WINTER,2024
S10969,BIO501,A,SUMMER,2025
S10969,POLI510,A,WINTER,2022
S10969,PSY276,C,SPRING,2025
S10969,PHIL275,F,WINTER,2024
S10969,ECE415,B,FALL,2024
S10969,CE226,A,FALL,2026
S10969,DS587,B,FALL,2022
S10969,BIO351,A,WINTER,2025
S10969,CHEM316,B,WINTER,2025
S10969,STAT437,A,WINTER,2025
S10969,HIST289,B,SPRING,2024
S10969,PHIL132,F,SUMMER,2025
S10969,PHY147,B,FALL,2026
S10969,SOC541,C,FALL,2026
S10969,PHIL365,B,WINTER,2022
S10969,ECE549,B,SPRING,2025
S10969,ME165,B,SPRING,2025
S10969,CHEM264,C,SPRING,2023
S10969,MATH323,B,SUMMER,2026
S10970,ECON261,D,SPRING,2024
S10970,PHIL255,D,SPRING,2024
S10970,PHIL462,B,FALL,2026
S10970,STAT229,A,SPRING,2024
S10970,MATH375,A,WINTER,2022
S10970,PHIL172,A,SPRING,2022
S10970,CE158,B,SPRING,2024
S10970,STAT363,C,SPRING,2024
S10970,CS533,B,WINTER,2026
S10970,POLI555,B,SPRING,2024
S10970,MATH537,C,SUMMER,2023
S10970,PHY350,B,WINTER,2026
S10970,STAT211,B,WINTER,2023
S10970,PSY414,C,WINTER,2026
S10970,ECE385,B,SPRING,2025
S10970,STAT437,C,SPRING,2023
S10970,CE190,B,WINTER,2025
S10970,CYB154,C,SPRING,2024
S10970,PHY488,B,SPRING,2025
S10970,ME165,D,WINTER,2024
S10970,CHEM557,A,SUMMER,2024
S10970,ECE268,B,SUMMER,2022
S10970,PSY563,A,SUMMER,2022
S10970,ENG266,C,SUMMER,2026
S10970,POLI361,C,WINTER,2022
S10970,CHEM378,B,FALL,2025
S10970,ENG580,C,SUMMER,2025
S10970,PHY590,F,FALL,2026
S10970,ECE341,C,SUMMER,2026
S10970,PHY243,B,WINTER,2026
S10971,ECE525,C,WINTER,2025
S10971,ME144,D,FALL,2024
S10971,MATH113,D,SUMMER,2023
S10971,CS317,A,SUMMER,2024
S10971,HIST288,F,FALL,2025
S10971,ME497,B,FALL,2023
S10971,BIO334,C,WINTER,2023
S10971,SOC523,B,SUMMER,2026
S10971,PHIL559,B,WINTER,2024
S10971,BIO169,A,SUMMER,2023
S10971,SOC412,D,WINTER,2022
S10971,SOC473,D,FALL,2024
S10971,ENG471,C,WINTER,2023
S10971,PHIL598,B,SUMMER,2022
S10971,PHY417,C,SUMMER,2022
S10971,ENG583,F,SUMMER,2026
S10971,CHEM328,C,SUMMER,2024
S10971,DS315,C,WINTER,2025
S10971,POLI529,B,FALL,2022
S10971,PSY295,F,FALL,2024
S10971,STAT287,A,WINTER,2026
S10971,ME491,A,SPRING,2023
S10971,ENG180,C,WINTER,2022
S10971,CS586,F,SUMMER,2023
S10971,ENG465,A,FALL,2026
S10971,DS495,C,WINTER,2025
S10971,CE121,B,WINTER,2024
S10971,ENG548,C,SPRING,2025
S10971,CE518,A,SPRING,2026
S10971,ECE355,C,FALL,2023
S10972,CE158,B,FALL,2022
S10972,CHEM570,C,WINTER,2025
S10972,BIO551,B,SUMMER,2024
S10972,MATH348,F,SPRING,2022
S10972,CE201,C,WINTER,2024
S10972,POLI451,B,SPRING,2025
S10972,SOC473,B,SUMMER,2024
S10972,CS571,B,SUMMER,2022
S10972,BIO169,D,FALL,2023
S10972,CE517,C,FALL,2023
S10972,MATH591,C,SUMMER,2025
S10972,CE568,C,FALL,2025
S10972,DS127,D,SPRING,2025
S10972,STAT208,B,FALL,2024
S10972,CS140,C,WINTER,2026
S10972,BIO440,A,SPRING,2026
S10972,BIO105,B,SPRING,2022
S10972,MATH323,C,SUMMER,2025
S10972,PHY303,B,SPRING,2023
S10972,CS302,F,FALL,2022
S10972,ECE244,D,FALL,2022
S10972,PHY561,B,WINTER,2026
S10972,MATH459,C,SPRING,2025
S10972,POLI284,C,FALL,2022
S10972,CE149,F,SPRING,2022
S10972,PSY531,C,WINTER,2024
S10972,DS584,F,FALL,2026
S10972,PHIL356,A,SUMMER,2023
S10972,ME577,A,FALL,2024
S10972,PHY236,C,SPRING,2024
S10974,CYB511,B,WINTER,2023
S10974,ECON281,A,SUMMER,2023
S10974,CE149,A,SPRING,2022
S10974,HIST110,F,SPRING,2026
S10974,MATH375,F,SUMMER,2023
S10974,POLI540,B,SPRING,2026
S10974,POLI432,C,WINTER,2025
S10974,STAT592,F,WINTER,2025
S10974,CYB538,D,SPRING,2024
S10974,ECE470,F,SUMMER,2022
S10974,PSY499,B,SUMMER,2025
S10974,CYB476,A,WINTER,2025
S10974,ECE566,C,SUMMER,2026
S10974,PSY204,A,FALL,2024
S10974,CHEM585,B,WINTER,2022
S10974,PHIL168,B,WINTER,2024
S10974,CE490,D,WINTER,2022
S10974,CE352,F,SPRING,2022
S10974,CE443,A,WINTER,2022
S10974,SOC364,B,SUMMER,2024
S10974,PHY303,D,FALL,2024
S10974,MATH300,B,SPRING,2026
S10974,MATH366,B,FALL,2024
S10974,CS317,B,SPRING,2024
S10974,CS377,A,SPRING,2024
S10974,CE597,F,SUMMER,2022
S10974,POLI438,C,WINTER,2023
S10974,DS410,B,SPRING,2025
S10974,ENG392,C,SPRING,2024
S10974,ENG368,F,WINTER,2025
S10975,PHY376,B,WINTER,2025
S10975,ECE238,A,WINTER,2023
S10975,MATH502,F,SUMMER,2023
S10975,PHIL598,F,WINTER,2023
S10975,CHEM582,A,FALL,2025
S10975,PHIL423,B,SUMMER,2023
S10975,CS448,B,WINTER,2022
S10975,PHY390,C,SPRING,2026
S10975,DS184,F,SPRING,2026
S10975,CHEM486,C,SUMMER,2026
S10975,STAT467,F,FALL,2026
S10975,CE402,A,WINTER,2026
S10975,MATH344,C,WINTER,2025
S10975,DS127,F,FALL,2024
S10975,CHEM254,F,SPRING,2023
S10975,DS495,C,WINTER,2026
S10975,CHEM262,C,WINTER,2022
S10975,CHEM205,B,SUMMER,2025
S10975,CS367,D,SUMMER,2026
S10975,HIST589,C,FALL,2023
S10975,CS317,D,SUMMER,2025
S10975,CS377,C,FALL,2024
S10975,CHEM327,B,WINTER,2022
S10975,PHY303,F,WINTER,2025
S10975,CHEM135,A,SPRING,2025
S10975,CHEM173,D,SPRING,2022
S10975,SOC455,F,WINTER,2026
S10975,ECON484,A,SUMMER,2026
S10975,CHEM329,C,FALL,2025
S10975,BIO310,C,SPRING,2022
S10976,CE121,A,FALL,2026
S10976,HIST259,A,FALL,2024
S10976,SOC124,D,SUMMER,2022
S10976,CE597,B,FALL,2024
S10976,ME498,D,SUMMER,2025
S10976,PSY115,C,FALL,2025
S10976,ECE544,B,FALL,2024
S10976,ME189,D,SUMMER,2026
S10976,PHY243,A,WINTER,2025
S10976,CYB153,A,SUMMER,2024
S10976,ENG446,B,SPRING,2024
S10976,ECON330,D,WINTER,2025
S10976,ECON116,C,FALL,2024
S10976,CS210,F,WINTER,2023
S10976,POLI307,D,SPRING,2023
S10976,SOC466,C,WINTER,2024
S10976,ECON228,B,SPRING,2024
S10976,CHEM193,A,SUMMER,2023
S10976,BIO552,F,SUMMER,2025
S10976,POLI224,C,SPRING,2026
S10976,PHY508,A,WINTER,2024
S10976,BIO351,D,SUMMER,2023
S10976,ECE470,B,WINTER,2024
S10976,STAT227,B,WINTER,2022
S10976,STAT211,B,SUMMER,2023
S10976,BIO139,C,WINTER,2026
S10976,PSY204,A,SPRING,2025
S10976,PHY253,B,SPRING,2024
S10976,CE518,A,SPRING,2026
S10976,SOC424,B,FALL,2025
S10977,BIO272,A,FALL,2026
S10977,HIST110,B,WINTER,2023
S10977,ENG474,A,SPRING,2023
S10977,ME577,A,FALL,2024
S10977,BIO351,B,SPRING,2026
S10977,BIO450,A,SUMMER,2024
S10977,PHY390,B,SPRING,2023
S10977,DS315,F,SPRING,2023
S10977,BIO220,B,FALL,2023
S10977,PHY141,C,SPRING,2022
S10977,POLI215,C,FALL,2025
S10977,CHEM173,B,SUMMER,2022
S10977,CS240,D,FALL,2024
S10977,POLI451,F,SUMMER,2024
S10977,ECE130,A,FALL,2022
S10977,CHEM439,B,FALL,2024
S10977,CHEM543,C,FALL,2023
S10977,SOC472,B,WINTER,2026
S10977,DS578,A,WINTER,2026
S10977,ECON400,D,FALL,2023
S10977,ECON299,B,SUMMER,2026
S10977,CE518,A,SPRING,2022
S10977,CHEM418,C,SUMMER,2025
S10977,CS560,C,WINTER,2025
S10977,BIO314,A,WINTER,2022
S10977,CHEM457,C,SPRING,2025
S10977,BIO429,D,WINTER,2026
S10977,PHIL598,C,SPRING,2023
S10977,SOC424,B,SPRING,2023
S10977,ENG263,C,FALL,2023
S10978,MATH344,C,SPRING,2023
S10978,BIO100,B,WINTER,2026
S10978,BIO440,C,FALL,2022
S10978,SOC541,A,SUMMER,2026
S10978,BIO485,F,SPRING,2026
S10978,PHY350,F,SUMMER,2024
S10978,PSY426,B,SPRING,2024
S10978,BIO105,F,SPRING,2025
S10978,ME165,D,SPRING,2022
S10978,HIST187,B,WINTER,2026
S10978,CHEM431,C,SPRING,2025
S10978,PSY324,C,WINTER,2024
S10978,DS395,D,FALL,2026
S10978,CS317,B,WINTER,2022
S10978,ECON496,C,SPRING,2023
S10978,DS182,D,SPRING,2025
S10978,MATH477,B,SUMMER,2023
S10978,STAT241,C,SPRING,2026
S10978,CYB256,B,WINTER,2026
S10978,BIO272,B,SUMMER,2023
S10978,CHEM193,C,SUMMER,2026
S10978,CYB326,C,WINTER,2024
S10978,MATH358,A,FALL,2024
S10978,PSY534,C,WINTER,2023
S10978,SOC248,A,WINTER,2026
S10978,CHEM585,B,WINTER,2024
S10978,CE200,D,SUMMER,2023
S10978,CYB458,B,SUMMER,2024
S10978,BIO596,B,SPRING,2025
S10978,PSY212,C,FALL,2023
S10979,CHEM205,A,SPRING,2024
S10979,STAT340,F,SPRING,2024
S10979,STAT287,A,FALL,2024
S10979,CYB290,A,SPRING,2026
S10979,BIO596,A,SPRING,2022
S10979,MATH477,F,SPRING,2026
S10979,PSY505,B,FALL,2022
S10979,BIO351,B,FALL,2026
S10979,PHY372,A,SPRING,2026
S10979,HIST288,B,SUMMER,2026
S10979,MATH502,B,WINTER,2025
S10979,BIO539,A,SUMMER,2026
S10979,SOC246,C,FALL,2023
S10979,CE267,C,FALL,2022
S10979,BIO347,A,WINTER,2026
S10979,ECON461,B,SUMMER,2024
S10979,SOC455,F,WINTER,2026
S10979,PHIL559,B,SUMMER,2024
S10979,HIST297,C,SPRING,2025
S10979,PSY554,C,FALL,2026
S10979,ENG266,A,FALL,2024
S10979,PSY209,B,SPRING,2023
S10979,PSY102,C,SPRING,2023
S10979,HIST396,C,FALL,2023
S10979,CHEM173,B,FALL,2026
S10979,ECON233,A,WINTER,2025
S10979,POLI482,D,WINTER,2022
S10979,POLI588,B,SUMMER,2025
S10979,BIO314,B,SPRING,2026
S10979,CS247,A,SPRING,2023
S10980,PSY384,C,SPRING,2025
S10980,CHEM177,D,WINTER,2024
S10980,CHEM512,C,SUMMER,2022
S10980,CS448,C,SPRING,2024
S10980,CYB594,C,WINTER,2022
S10980,PSY357,C,SPRING,2023
S10980,ECE130,C,SPRING,2024
S10980,HIST346,A,WINTER,2026
S10980,STAT592,C,FALL,2022
S10980,CHEM135,C,WINTER,2025
S10980,MATH131,A,SPRING,2026
S10980,ENG125,A,SUMMER,2026
S10980,CHEM173,A,SUMMER,2022
S10980,BIO230,B,SUMMER,2025
S10980,ECON261,B,WINTER,2026
S10980,ENG369,B,FALL,2026
S10980,DS495,C,FALL,2024
S10980,ME532,C,FALL,2024
S10980,SOC466,B,FALL,2026
S10980,CS370,C,FALL,2023
S10980,ENG446,A,SUMMER,2025
S10980,PHY488,B,SUMMER,2024
S10980,CHEM319,F,SUMMER,2025
S10980,CE239,A,FALL,2025
S10980,PSY157,D,FALL,2022
S10980,ECE422,B,WINTER,2026
S10980,CHEM335,B,SUMMER,2023
S10980,CS435,F,SUMMER,2024
S10980,ECON400,B,WINTER,2025
S10980,STAT222,A,FALL,2025
S10981,PHIL172,F,SUMMER,2026
S10981,STAT227,C,SPRING,2025
S10981,ECE270,A,FALL,2023
S10981,PHY119,A,WINTER,2023
S10981,BIO351,A,SUMMER,2022
S10981,PHIL513,B,WINTER,2024
S10981,SOC523,C,FALL,2023
S10981,MATH425,D,SPRING,2025
S10981,BIO408,C,FALL,2026
S10981,CS526,B,SUMMER,2025
S10981,BIO463,B,SPRING,2022
S10981,PHIL423,B,SPRING,2025
S10981,ECE415,F,FALL,2023
S10981,BIO220,A,SUMMER,2026
S10981,ME345,C,SPRING,2022
S10981,CHEM378,B,FALL,2022
S10981,PHY599,B,SUMMER,2026
S10981,HIST219,D,WINTER,2024
S10981,CHEM475,B,WINTER,2025
S10981,POLI284,B,SUMMER,2025
S10981,PHIL168,C,WINTER,2023
S10981,CE158,B,SPRING,2025
S10981,HIST396,C,SUMMER,2022
S10981,HIST409,D,FALL,2026
S10981,CS367,F,SUMMER,2024
S10981,CS112,C,SPRING,2023
S10981,POLI292,A,SPRING,2026
S10981,CHEM582,C,WINTER,2023
S10981,SOC364,A,SUMMER,2025
S10981,BIO230,F,WINTER,2023
S10982,CS411,B,FALL,2022
S10982,POLI123,A,FALL,2026
S10982,ENG283,A,FALL,2024
S10982,PHY433,A,SUMMER,2022
S10982,DS395,F,WINTER,2024
S10982,PSY324,C,SUMMER,2023
S10982,PHY235,B,SPRING,2024
S10982,SOC564,B,FALL,2023
S10982,BIO320,A,SUMMER,2022
S10982,PHIL356,B,FALL,2022
S10982,CS586,C,FALL,2022
S10982,MATH503,A,SPRING,2024
S10982,CHEM393,B,FALL,2023
S10982,PSY558,B,SUMMER,2022
S10982,HIST391,B,SPRING,2023
S10982,STAT216,A,SUMMER,2025
S10982,STAT211,C,SPRING,2024
S10982,ECON116,A,SUMMER,2023
S10982,CHEM285,A,SUMMER,2025
S10982,CS210,B,SUMMER,2024
S10982,ECON454,B,SPRING,2024
S10982,MATH348,B,WINTER,2023
S10982,PHY243,B,FALL,2023
S10982,CE121,A,SUMMER,2023
S10982,CHEM442,C,SUMMER,2024
S10982,CS317,B,FALL,2022
S10982,ENG180,A,SPRING,2023
S10982,PHIL598,B,SPRING,2024
S10982,BIO231,C,SUMMER,2025
S10982,DS171,B,SUMMER,2025
S10983,BIO105,C,FALL,2023
S10983,ECE338,C,SUMMER,2026
S10983,DS171,A,SPRING,2025
S10983,ECE383,C,WINTER,2024
S10983,CYB575,B,WINTER,2025
S10983,ENG446,C,FALL,2025
S10983,ECON461,F,FALL,2024
S10983,PHY253,C,FALL,2025
S10983,PSY531,F,SUMMER,2024
S10983,STAT216,A,WINTER,2025
S10983,ECON360,B,FALL,2025
S10983,CHEM431,A,WINTER,2024
S10983,CS464,B,WINTER,2026
S10983,SOC455,B,FALL,2025
S10983,ECON281,A,FALL,2024
S10983,ENG368,C,FALL,2022
S10983,ECON496,B,SPRING,2026
S10983,DS547,B,WINTER,2025
S10983,PSY505,D,WINTER,2023
S10983,ECE104,F,FALL,2026
S10983,MATH113,B,SUMMER,2026
S10983,HIST396,F,WINTER,2022
S10983,CHEM418,D,SPRING,2023
S10983,CE515,C,SUMMER,2024
S10983,SOC401,B,SUMMER,2022
S10983,PHIL567,C,SUMMER,2024
S10983,POLI361,B,FALL,2022
S10983,CHEM319,C,WINTER,2024
S10983,MATH322,C,FALL,2025
S10983,CS560,C,FALL,2023
S10984,PHY333,D,SPRING,2024
S10984,PHIL172,D,SPRING,2024
S10984,ECE176,D,SUMMER,2025
S10984,DS182,F,FALL,2024
S10984,CHEM457,C,FALL,2022
S10984,CHEM319,C,SPRING,2026
S10984,ME257,C,WINTER,2022
S10984,POLI545,C,FALL,2023
S10984,SOC564,A,WINTER,2023
S10984,MATH293,B,WINTER,2022
S10984,SOC473,A,SUMMER,2024
S10984,SOC445,B,WINTER,2026
S10984,BIO143,B,SPRING,2023
S10984,CE487,A,SUMMER,2026
S10984,CYB265,C,WINTER,2024
S10984,DS578,C,FALL,2024
S10984,CYB223,C,SPRING,2026
S10984,PHIL221,A,WINTER,2023
S10984,CS586,B,SUMMER,2026
S10984,ECON117,D,SUMMER,2026
S10984,BIO105,A,SPRING,2024
S10984,SOC175,C,SUMMER,2026
S10984,ECON354,D,WINTER,2022
S10984,BIO169,B,WINTER,2026
S10984,CHEM335,D,SPRING,2026
S10984,ECON496,A,WINTER,2024
S10984,HIST286,B,FALL,2024
S10984,PHIL479,D,WINTER,2024
S10984,ECE130,F,FALL,2024
S10984,CYB538,C,WINTER,2025
S10985,CS586,C,WINTER,2024
S10985,PHIL278,B,SPRING,2026
S10985,STAT287,C,FALL,2026
S10985,SOC371,B,WINTER,2024
S10985,BIO552,A,SUMMER,2022
S10985,POLI574,C,FALL,2022
S10985,POLI277,C,WINTER,2025
S10985,CYB575,C,FALL,2022
S10985,HIST391,C,SUMMER,2025
S10985,PSY212,F,SUMMER,2022
S10985,CHEM543,B,FALL,2022
S10985,ME399,C,SUMMER,2026
S10985,CHEM557,A,SUMMER,2023
S10985,POLI438,A,FALL,2024
S10985,ENG180,C,FALL,2022
S10985,PHIL542,B,SPRING,2022
S10985,CHEM173,C,WINTER,2022
S10985,CYB232,C,FALL,2025
S10985,BIO231,A,FALL,2022
S10985,ENG263,A,WINTER,2025
S10985,SOC282,C,SPRING,2025
S10985,ENG583,C,SPRING,2022
S10985,MATH323,B,SUMMER,2025
S10985,BIO273,B,SUMMER,2024
S10985,CHEM193,A,SUMMER,2026
S10985,STAT208,D,FALL,2026
S10985,BIO192,D,FALL,2024
S10985,ME165,A,FALL,2026
S10985,CE149,F,WINTER,2026
S10985,PHIL255,C,SPRING,2024
S10986,PHIL132,B,SPRING,2025
S10986,PHIL513,F,WINTER,2023
S10986,DS171,B,SPRING,2024
S10986,PHIL365,C,SPRING,2023
S10986,ME536,C,FALL,2026
S10986,MATH348,C,FALL,2026
S10986,CE249,A,SPRING,2023
S10986,CE121,C,SPRING,2023
S10986,PSY460,F,WINTER,2023
S10986,PSY357,A,WINTER,2024
S10986,CHEM431,C,WINTER,2023
S10986,PSY157,C,WINTER,2022
S10986,CHEM332,A,SPRING,2025
S10986,SOC523,A,FALL,2023
S10986,PHY197,B,SPRING,2025
S10986,CS112,A,SPRING,2023
S10986,POLI451,B,SUMMER,2024
S10986,POLI292,A,SPRING,2026
S10986,DS395,F,SUMMER,2024
S10986,MATH506,C,SUMMER,2023
S10986,ECE407,C,SPRING,2026
S10986,DS217,A,FALL,2024
S10986,CS526,B,FALL,2025
S10986,SOC371,B,SUMMER,2024
S10986,CYB174,C,FALL,2025
S10986,CHEM135,B,FALL,2023
S10986,STAT241,F,SPRING,2024
S10986,BIO260,C,FALL,2022
S10986,CS167,B,WINTER,2025
S10986,ECON379,C,FALL,2024
S10987,CE382,B,WINTER,2023
S10987,POLI134,B,SPRING,2025
S10987,PHY380,B,SPRING,2022
S10987,PHIL598,B,FALL,2024
S10987,CE239,B,SPRING,2025
S10987,STAT592,B,SUMMER,2024
S10987,ME107,A,SUMMER,2022
S10987,STAT404,D,SPRING,2023
S10987,DS547,F,SUMMER,2022
S10987,CYB223,A,SPRING,2023
S10987,CHEM378,B,FALL,2022
S10987,ENG583,F,FALL,2024
S10987,PHY581,C,SPRING,2023
S10987,POLI524,F,WINTER,2024
S10987,CHEM319,B,SPRING,2025
S10987,CE280,B,SPRING,2024
S10987,ME257,A,SPRING,2024
S10987,CHEM335,A,SPRING,2026
S10987,CHEM135,A,WINTER,2026
S10987,CHEM418,D,WINTER,2024
S10987,PHIL494,F,SUMMER,2024
S10987,DS195,C,SPRING,2023
S10987,PSY563,C,WINTER,2026
S10987,ECE355,F,SUMMER,2023
S10987,HIST428,A,WINTER,2023
S10987,ME532,B,WINTER,2026
S10987,CHEM582,B,FALL,2024
S10987,HIST126,B,SUMMER,2023
S10987,POLI451,D,SUMMER,2023
S10987,DS587,D,SPRING,2024
S10988,POLI524,C,SPRING,2022
S10988,POLI284,B,SUMMER,2023
S10988,PHY114,A,SUMMER,2022
S10988,PHIL278,A,SUMMER,2025
S10988,DS416,C,SPRING,2024
S10988,HIST110,C,SPRING,2022
S10988,HIST527,C,WINTER,2025
S10988,POLI361,B,WINTER,2025
S10988,ME536,A,SUMMER,2026
S10988,BIO429,C,SUMMER,2022
S10988,CYB290,C,FALL,2023
S10988,ME456,C,SPRING,2023
S10988,BIO334,F,WINTER,2023
S10988,CHEM319,B,FALL,2025
S10988,ECE268,D,SPRING,2022
S10988,MATH348,C,SUMMER,2026
S10988,MATH375,A,WINTER,2024
S10988,SOC556,B,SPRING,2026
S10988,CE394,F,WINTER,2023
S10988,STAT208,B,SPRING,2025
S10988,POLI522,A,SUMMER,2026
S10988,CYB511,C,SPRING,2023
S10988,CYB343,D,SUMMER,2023
S10988,CHEM393,A,SPRING,2022
S10988,CYB458,C,WINTER,2022
S10988,ME595,A,SPRING,2023
S10988,STAT227,A,FALL,2022
S10988,PHY398,A,SUMMER,2023
S10988,CE149,C,SPRING,2023
S10988,POLI574,A,SUMMER,2024
S10990,MATH323,B,FALL,2025
S10990,CHEM431,C,SPRING,2026
S10990,ECON313,A,SPRING,2024
S10990,CE490,B,SPRING,2026
S10990,DS444,A,SPRING,2022
S10990,PHIL168,A,SPRING,2022
S10990,BIO220,D,FALL,2025
S10990,MATH348,B,WINTER,2022
S10990,ECON330,B,SUMMER,2023
S10990,CYB198,A,SPRING,2025
S10990,PHIL423,B,SPRING,2022
S10990,ME577,B,SPRING,2026
S10990,CE382,F,WINTER,2026
S10990,CYB155,F,FALL,2025
S10990,STAT500,B,SUMMER,2023
S10990,PSY212,C,SUMMER,2024
S10990,CHEM585,A,WINTER,2025
S10990,CYB538,C,WINTER,2025
S10990,MATH503,B,SPRING,2022
S10990,STAT227,C,FALL,2026
S10990,CS103,A,SPRING,2023
S10990,ECE413,C,WINTER,2022
S10990,PSY563,F,FALL,2023
S10990,MATH375,C,FALL,2025
S10990,POLI224,B,WINTER,2023
S10990,POLI150,D,WINTER,2024
S10990,POLI234,C,SPRING,2026
S10990,HIST289,B,SUMMER,2025
S10990,PHIL183,B,WINTER,2023
S10990,BIO351,D,FALL,2023
S10991,PHIL542,C,FALL,2026
S10991,SOC556,C,SPRING,2023
S10991,DS127,A,SPRING,2023
S10991,PHIL567,B,SUMMER,2024
S10991,PHY147,B,SUMMER,2024
S10991,ME536,B,WINTER,2022
S10991,BIO260,D,FALL,2023
S10991,ECE238,B,SPRING,2022
S10991,MATH213,C,WINTER,2026
S10991,BIO450,C,WINTER,2026
S10991,CHEM378,C,SUMMER,2025
S10991,STAT452,A,SPRING,2024
S10991,POLI482,B,SUMMER,2023
S10991,CHEM512,B,SUMMER,2025
S10991,CE597,A,FALL,2024
S10991,ECE270,C,SUMMER,2025
S10991,CHEM332,C,FALL,2022
S10991,PHY376,B,WINTER,2026
S10991,CYB154,B,SPRING,2026
S10991,MATH386,A,SUMMER,2024
S10991,MATH425,D,SPRING,2024
S10991,ENG125,B,SUMMER,2026
S10991,STAT592,B,SUMMER,2023
S10991,HIST346,D,SUMMER,2024
S10991,PHY417,F,SPRING,2025
S10991,CYB594,B,FALL,2024
S10991,ECE566,B,WINTER,2024
S10991,CS464,B,SPRING,2024
S10991,DS509,D,FALL,2022
S10991,CS240,B,FALL,2026
S10992,ECE270,A,FALL,2023
S10992,BIO220,D,WINTER,2024
S10992,ME497,A,WINTER,2024
S10992,DS547,B,FALL,2022
S10992,SOC424,A,SPRING,2026
S10992,BIO450,B,SUMMER,2026
S10992,ECE304,B,SPRING,2024
S10992,PSY212,D,WINTER,2024
S10992,ECON354,C,SPRING,2026
S10992,ECON576,A,FALL,2023
S10992,POLI510,C,FALL,2022
S10992,CS317,A,SPRING,2023
S10992,SOC321,B,FALL,2024
S10992,POLI284,A,FALL,2022
S10992,HIST409,B,SPRING,2025
S10992,PHY417,B,SUMMER,2022
S10992,POLI555,C,FALL,2023
S10992,CE280,B,SUMMER,2024
S10992,DS416,A,SUMMER,2023
S10992,ME406,B,WINTER,2024
S10992,POLI123,A,SPRING,2024
S10992,DS186,A,WINTER,2023
S10992,CHEM439,B,FALL,2025
S10992,DS217,C,SPRING,2022
